Short name,Date,N.PRB.UL.DrbUsed.Avg[%],N.ThpVol.UL,N.User.RRCConn.Active.UL.Avg
cell228,2025-03-10 11:45:00,0.3269230769230769,11484.96,0.075
cell228,2025-03-10 12:00:00,0.9076923076923076,36232.784,0.211
cell228,2025-03-10 12:15:00,0.4788461538461538,20052.64,0.12
cell228,2025-03-10 12:30:00,1.2173076923076924,54440.04,0.222
cell228,2025-03-10 12:45:00,1.5250000000000001,61401.152,0.225
cell228,2025-03-10 13:00:00,1.028846153846154,36957.368,0.219
cell228,2025-03-10 13:15:00,0.7961538461538461,29799.36,0.168
cell228,2025-03-10 13:30:00,0.7769230769230769,30048.68,0.116
cell228,2025-03-10 13:45:00,0.9076923076923076,42096.0,0.165
cell228,2025-03-10 14:00:00,1.0846153846153845,41493.72,0.216
cell228,2025-03-10 14:15:00,0.7653846153846154,46816.376,0.104
cell228,2025-03-10 14:30:00,0.36538461538461536,13901.488,0.106
cell228,2025-03-10 14:45:00,0.15,3632.704,0.041
cell228,2025-03-10 15:00:00,0.017307692307692305,245.728,0.007
cell228,2025-03-10 15:15:00,0.12884615384615383,3340.608,0.034
cell228,2025-03-10 15:30:00,0.3692307692307692,16946.928,0.09
cell228,2025-03-10 15:45:00,0.28846153846153844,11441.016,0.074
cell228,2025-03-10 16:00:00,3.430769230769231,419749.816,0.233
cell228,2025-03-10 16:15:00,0.8519230769230769,31896.544,0.19
cell228,2025-03-10 16:30:00,0.4615384615384615,14884.696,0.081
cell228,2025-03-10 16:45:00,0.6134615384615385,19680.152,0.127
cell228,2025-03-10 17:00:00,0.19423076923076923,9364.76,0.045
cell228,2025-03-10 17:15:00,0.29423076923076924,9667.616,0.041
cell228,2025-03-10 17:30:00,0.27307692307692305,9145.576,0.047
cell228,2025-03-10 17:45:00,1.6442307692307694,35130.328,0.12
cell228,2025-03-10 18:00:00,0.26538461538461544,8686.528,0.063
cell228,2025-03-10 18:15:00,0.15192307692307694,2458.08,0.026
cell228,2025-03-10 18:30:00,0.3730769230769231,14559.992,0.064
cell228,2025-03-10 18:45:00,0.27115384615384613,9761.184,0.058
cell228,2025-03-10 19:00:00,0.08076923076923077,3704.92,0.022
cell228,2025-03-10 19:15:00,0.4730769230769231,25837.576,0.147
cell228,2025-03-10 19:30:00,1.6903846153846154,80654.856,0.261
cell228,2025-03-10 19:45:00,3.125,115688.656,0.421
cell228,2025-03-10 20:00:00,1.5846153846153848,102381.864,0.184
cell228,2025-03-10 20:15:00,0.21346153846153845,6853.904,0.053
cell228,2025-03-10 20:30:00,0.27307692307692305,12102.16,0.043
cell228,2025-03-10 20:45:00,1.6923076923076923,76559.672,0.31
cell228,2025-03-10 21:00:00,0.5365384615384615,27305.176,0.09
cell228,2025-03-10 21:15:00,0.475,24540.696,0.087
cell228,2025-03-10 21:30:00,2.0846153846153848,121455.12,0.339
cell228,2025-03-10 21:45:00,2.001923076923077,115809.048,0.204
cell228,2025-03-10 22:00:00,0.22500000000000003,9544.64,0.052
cell228,2025-03-10 22:15:00,0.3442307692307692,8233.424,0.1
cell228,2025-03-10 22:30:00,0.8788461538461538,42390.496,0.177
cell228,2025-03-10 22:45:00,1.2788461538461537,67686.584,0.173
cell228,2025-03-10 23:00:00,0.4211538461538462,13066.432,0.115
cell228,2025-03-10 23:15:00,0.3807692307692308,9927.12,0.04
cell228,2025-03-10 23:30:00,0.8788461538461538,17663.816,0.114
cell228,2025-03-10 23:45:00,0.45000000000000007,20128.72,0.111
cell228,2025-03-11 00:00:00,0.08076923076923077,3555.36,0.02
cell228,2025-03-11 00:15:00,0.011538461538461537,377.904,0.004
cell228,2025-03-11 00:30:00,2.5923076923076924,186567.36,0.405
cell228,2025-03-11 00:45:00,2.7942307692307695,179773.296,0.457
cell228,2025-03-11 01:00:00,2.9423076923076925,169111.504,0.426
cell228,2025-03-11 01:15:00,0.5826923076923076,22719.28,0.101
cell228,2025-03-11 01:30:00,0.0,0.16,0.0
cell228,2025-03-11 01:45:00,0.02692307692307692,470.408,0.008
cell228,2025-03-11 02:00:00,0.005769230769230769,96.976,0.001
cell228,2025-03-11 02:15:00,0.0038461538461538464,110.64,0.002
cell228,2025-03-11 02:30:00,3.1173076923076923,339116.96,0.08
cell228,2025-03-11 02:45:00,0.0038461538461538464,142.848,0.002
cell228,2025-03-11 03:00:00,0.0,18.0,0.0
cell228,2025-03-11 03:15:00,0.005769230769230769,269.232,0.002
cell228,2025-03-11 03:30:00,0.29423076923076924,3909.064,0.02
cell228,2025-03-11 03:45:00,0.36346153846153845,5434.336,0.025
cell228,2025-03-11 04:00:00,0.0,0.12,0.0
cell228,2025-03-11 04:15:00,0.0019230769230769232,7.208,0.0
cell228,2025-03-11 04:30:00,0.36346153846153845,4832.24,0.022
cell228,2025-03-11 04:45:00,0.5173076923076924,7493.416,0.033
cell228,2025-03-11 05:00:00,0.03461538461538461,1550.96,0.006
cell228,2025-03-11 05:15:00,0.0038461538461538464,70.296,0.0
cell228,2025-03-11 05:30:00,0.12115384615384615,4885.848,0.022
cell228,2025-03-11 05:45:00,0.02692307692307692,451.336,0.004
cell228,2025-03-11 06:00:00,0.05769230769230769,2116.784,0.013
cell228,2025-03-11 06:15:00,0.023076923076923075,1073.688,0.009
cell228,2025-03-11 06:30:00,0.017307692307692305,705.944,0.005
cell228,2025-03-11 06:45:00,0.0923076923076923,3598.32,0.022
cell228,2025-03-11 07:00:00,0.8307692307692307,22677.896,0.072
cell228,2025-03-11 07:15:00,0.10384615384615384,4007.784,0.024
cell228,2025-03-11 07:30:00,0.38653846153846155,19904.936,0.092
cell228,2025-03-11 07:45:00,0.1576923076923077,7161.968,0.031
cell228,2025-03-11 08:00:00,0.3211538461538462,13361.376,0.079
cell228,2025-03-11 08:15:00,0.8807692307692307,28460.632,0.117
cell228,2025-03-11 08:30:00,0.675,18516.864,0.134
cell228,2025-03-11 08:45:00,0.21153846153846154,10445.384,0.056
cell228,2025-03-11 09:00:00,0.3961538461538462,17145.584,0.083
cell228,2025-03-11 09:15:00,2.3653846153846154,101865.776,0.295
cell228,2025-03-11 09:30:00,0.6923076923076923,32101.176,0.169
cell228,2025-03-11 09:45:00,1.2730769230769232,52841.896,0.246
cell228,2025-03-11 10:00:00,0.6826923076923077,24136.928,0.117
cell228,2025-03-11 10:15:00,0.7173076923076923,31920.112,0.136
cell228,2025-03-11 10:30:00,1.1653846153846152,47526.352,0.225
cell228,2025-03-11 10:45:00,0.9115384615384615,36549.152,0.171
cell228,2025-03-11 11:00:00,0.4057692307692307,13650.488,0.093
cell228,2025-03-11 11:15:00,0.9576923076923076,25513.344,0.186
cell228,2025-03-11 11:30:00,0.9115384615384615,33577.832,0.197
cell228,2025-03-11 11:45:00,0.6653846153846154,20987.608,0.114
cell228,2025-03-11 12:00:00,0.5442307692307692,19617.256,0.103
cell228,2025-03-11 12:15:00,0.5980769230769231,23988.072,0.132
cell228,2025-03-11 12:30:00,0.4076923076923077,14897.064,0.086
cell228,2025-03-11 12:45:00,0.6057692307692307,20422.12,0.129
cell228,2025-03-11 13:00:00,0.45000000000000007,15186.36,0.095
cell228,2025-03-11 13:15:00,0.6173076923076923,20787.536,0.15
cell228,2025-03-11 13:30:00,0.43461538461538457,12530.312,0.107
cell228,2025-03-11 13:45:00,0.4788461538461538,22435.288,0.103
cell228,2025-03-11 14:00:00,0.5057692307692309,24757.12,0.113
cell228,2025-03-11 14:15:00,0.6846153846153845,27615.216,0.156
cell228,2025-03-11 14:30:00,1.1653846153846152,48944.736,0.216
cell228,2025-03-11 14:45:00,0.7000000000000001,21494.32,0.107
cell228,2025-03-11 15:00:00,1.2096153846153848,49615.544,0.199
cell228,2025-03-11 15:15:00,0.7807692307692308,27881.04,0.157
cell228,2025-03-11 15:30:00,0.4403846153846154,15237.864,0.1
cell228,2025-03-11 15:45:00,1.5307692307692309,98242.44,0.053
cell228,2025-03-11 16:00:00,0.3211538461538462,12815.128,0.09
cell228,2025-03-11 16:15:00,0.3346153846153846,11852.848,0.068
cell228,2025-03-11 16:30:00,0.36538461538461536,12399.12,0.102
cell228,2025-03-11 16:45:00,0.5076923076923077,22344.96,0.062
cell228,2025-03-11 17:00:00,0.46538461538461534,24185.24,0.105
cell228,2025-03-11 17:15:00,0.36153846153846153,12666.944,0.082
cell228,2025-03-11 17:30:00,2.315384615384615,129640.56,0.471
cell228,2025-03-11 17:45:00,0.7250000000000001,28853.44,0.151
cell228,2025-03-11 18:00:00,9.378846153846153,859694.848,1.282
cell228,2025-03-11 18:15:00,8.309615384615384,697713.216,1.087
cell228,2025-03-11 18:30:00,2.5365384615384614,187358.232,0.295
cell228,2025-03-11 18:45:00,1.5500000000000003,61782.16,0.26
cell228,2025-03-11 19:00:00,0.5499999999999999,17438.496,0.121
cell228,2025-03-11 19:15:00,0.7211538461538461,25211.488,0.091
cell228,2025-03-11 19:30:00,0.43846153846153846,16379.24,0.086
cell228,2025-03-11 19:45:00,0.21538461538461537,8226.256,0.062
cell228,2025-03-11 20:00:00,0.8423076923076924,33684.592,0.163
cell228,2025-03-11 20:15:00,1.0076923076923077,36214.472,0.252
cell228,2025-03-11 20:30:00,0.9134615384615383,36117.648,0.246
cell228,2025-03-11 20:45:00,1.0423076923076924,40100.016,0.173
cell228,2025-03-11 21:00:00,2.590384615384615,152648.112,0.243
cell228,2025-03-11 21:15:00,1.4692307692307691,61254.792,0.372
cell228,2025-03-11 21:30:00,1.8499999999999999,67967.048,0.22
cell228,2025-03-11 21:45:00,2.2192307692307693,91500.36,0.306
cell228,2025-03-11 22:00:00,0.4730769230769231,10207.44,0.101
cell228,2025-03-11 22:15:00,1.25,27996.408,0.159
cell228,2025-03-11 22:30:00,0.4,9762.416,0.072
cell228,2025-03-11 22:45:00,0.6365384615384616,16783.736,0.083
cell228,2025-03-11 23:00:00,1.1038461538461537,39802.76,0.131
cell228,2025-03-11 23:15:00,0.8615384615384615,26141.976,0.154
cell228,2025-03-11 23:30:00,0.6134615384615385,19503.784,0.137
cell228,2025-03-11 23:45:00,0.36538461538461536,16469.488,0.068
cell228,2025-03-12 00:00:00,0.4057692307692307,23301.0,0.09
cell228,2025-03-12 00:15:00,0.4615384615384615,21470.232,0.1
cell228,2025-03-12 00:30:00,0.08076923076923077,5343.072,0.033
cell228,2025-03-12 00:45:00,0.075,4067.16,0.022
cell228,2025-03-12 01:00:00,0.28076923076923077,6628.664,0.066
cell228,2025-03-12 01:15:00,0.17115384615384613,5455.032,0.04
cell228,2025-03-12 01:30:00,0.6134615384615385,23748.408,0.103
cell228,2025-03-12 01:45:00,2.094230769230769,148837.992,0.439
cell228,2025-03-12 02:00:00,0.15576923076923077,2490.288,0.028
cell228,2025-03-12 02:15:00,0.1173076923076923,1657.392,0.026
cell228,2025-03-12 02:30:00,0.01346153846153846,396.248,0.004
cell228,2025-03-12 02:45:00,0.11346153846153845,2510.8,0.018
cell228,2025-03-12 03:00:00,0.125,4187.544,0.028
cell228,2025-03-12 03:15:00,0.05384615384615384,337.136,0.006
cell228,2025-03-12 03:30:00,0.009615384615384616,270.872,0.003
cell228,2025-03-12 03:45:00,0.0019230769230769232,41.824,0.001
cell228,2025-03-12 04:00:00,0.01346153846153846,121.36,0.003
cell228,2025-03-12 04:15:00,0.007692307692307693,175.088,0.002
cell228,2025-03-12 04:30:00,0.0019230769230769232,1.632,0.001
cell228,2025-03-12 04:45:00,0.0019230769230769232,9.872,0.001
cell228,2025-03-12 05:00:00,0.02692307692307692,921.968,0.008
cell228,2025-03-12 05:15:00,0.5153846153846153,16624.248,0.116
cell228,2025-03-12 05:30:00,0.019230769230769232,431.304,0.005
cell228,2025-03-12 05:45:00,0.475,41720.488,0.08
cell228,2025-03-12 06:00:00,0.5115384615384615,22088.24,0.124
cell228,2025-03-12 06:15:00,0.6461538461538462,37659.64,0.109
cell228,2025-03-12 06:30:00,0.21153846153846154,8521.512,0.048
cell228,2025-03-12 06:45:00,0.3730769230769231,16361.0,0.069
cell228,2025-03-12 07:00:00,0.40384615384615385,28954.56,0.119
cell228,2025-03-12 07:15:00,0.3923076923076923,64184.088,0.041
cell228,2025-03-12 07:30:00,0.3807692307692308,14838.944,0.094
cell228,2025-03-12 07:45:00,0.4942307692307692,87476.952,0.039
cell228,2025-03-12 08:00:00,0.4884615384615385,83223.472,0.034
cell228,2025-03-12 08:15:00,0.3326923076923077,9488.776,0.062
cell228,2025-03-12 08:30:00,0.07884615384615384,5081.872,0.021
cell228,2025-03-12 08:45:00,0.0923076923076923,4569.68,0.03
cell228,2025-03-12 09:00:00,0.6423076923076924,10746.928,0.071
cell228,2025-03-12 09:15:00,0.3692307692307692,11122.544,0.078
cell228,2025-03-12 09:30:00,0.17307692307692307,5923.448,0.038
cell228,2025-03-12 09:45:00,0.7576923076923078,36959.992,0.127
cell228,2025-03-12 10:00:00,0.4692307692307692,25548.184,0.046
cell228,2025-03-12 10:15:00,2.5961538461538463,285086.064,0.128
cell228,2025-03-12 10:30:00,1.9692307692307693,70681.456,0.244
cell228,2025-03-12 10:45:00,0.6173076923076923,10863.624,0.071
cell228,2025-03-12 11:00:00,0.7846153846153846,14483.448,0.09
cell228,2025-03-12 11:15:00,1.5538461538461539,29892.416,0.202
cell228,2025-03-12 11:30:00,1.3557692307692306,33768.512,0.134
cell228,2025-03-12 11:45:00,0.9692307692307692,57434.344,0.226
cell228,2025-03-12 12:00:00,1.1403846153846153,58008.008,0.194
cell228,2025-03-12 12:15:00,0.6057692307692307,25293.64,0.118
cell228,2025-03-12 12:30:00,0.9634615384615384,28135.216,0.209
cell228,2025-03-12 12:45:00,0.948076923076923,40282.792,0.166
cell228,2025-03-12 13:00:00,0.31730769230769235,12813.848,0.065
cell228,2025-03-12 13:15:00,0.5346153846153847,16048.432,0.114
cell228,2025-03-12 13:30:00,0.19230769230769232,6921.728,0.037
cell228,2025-03-12 13:45:00,0.2634615384615385,9669.424,0.056
cell228,2025-03-12 14:00:00,0.44615384615384623,17418.896,0.081
cell228,2025-03-12 14:15:00,0.6096153846153847,19467.8,0.114
cell228,2025-03-12 14:30:00,1.6557692307692309,40681.296,0.223
cell228,2025-03-12 14:45:00,1.734615384615385,36938.912,0.24
cell228,2025-03-12 15:00:00,0.548076923076923,21434.744,0.133
cell228,2025-03-12 15:15:00,1.1173076923076923,33335.704,0.212
cell228,2025-03-12 15:30:00,0.6057692307692307,22059.048,0.149
cell228,2025-03-12 15:45:00,0.5192307692307693,22391.4,0.121
cell228,2025-03-12 16:00:00,0.6288461538461538,35416.936,0.116
cell228,2025-03-12 16:15:00,0.2346153846153846,8975.896,0.048
cell228,2025-03-12 16:30:00,0.7403846153846154,18151.872,0.17
cell228,2025-03-12 16:45:00,0.19230769230769232,6446.8,0.053
cell228,2025-03-12 17:00:00,0.40384615384615385,12301.832,0.083
cell228,2025-03-12 17:15:00,0.31923076923076926,12060.056,0.074
cell228,2025-03-12 17:30:00,5.065384615384615,362283.024,0.292
cell228,2025-03-12 17:45:00,1.7865384615384616,61468.448,0.242
cell228,2025-03-12 18:00:00,0.12115384615384615,3184.256,0.029
cell228,2025-03-12 18:15:00,0.16538461538461538,6342.912,0.039
cell228,2025-03-12 18:30:00,3.4846153846153847,121016.472,0.67
cell228,2025-03-12 18:45:00,1.846153846153846,68514.008,0.352
cell228,2025-03-12 19:00:00,0.25384615384615383,8222.624,0.053
cell228,2025-03-12 19:15:00,0.8115384615384614,49660.88,0.213
cell228,2025-03-12 19:30:00,0.41538461538461535,19737.904,0.081
cell228,2025-03-12 19:45:00,1.3807692307692307,42657.344,0.143
cell228,2025-03-12 20:00:00,0.7269230769230769,35684.096,0.146
cell228,2025-03-12 20:15:00,0.3942307692307692,18475.352,0.106
cell228,2025-03-12 20:30:00,0.6307692307692307,28723.68,0.132
cell228,2025-03-12 20:45:00,0.21538461538461537,6305.64,0.033
cell228,2025-03-12 21:00:00,0.5807692307692307,25195.04,0.093
cell228,2025-03-12 21:15:00,0.6865384615384615,29327.88,0.08
cell228,2025-03-12 21:30:00,0.3826923076923077,16121.12,0.075
cell228,2025-03-12 21:45:00,0.6269230769230769,23428.408,0.113
cell228,2025-03-12 22:00:00,1.2153846153846155,58531.24,0.239
cell228,2025-03-12 22:15:00,0.5461538461538461,22541.264,0.135
cell228,2025-03-12 22:30:00,0.9076923076923076,38496.52,0.183
cell228,2025-03-12 22:45:00,1.1346153846153846,54517.68,0.172
cell228,2025-03-12 23:00:00,0.8500000000000001,47701.328,0.128
cell228,2025-03-12 23:15:00,3.1134615384615385,210983.232,0.376
cell228,2025-03-12 23:30:00,1.0903846153846153,64627.376,0.15
cell228,2025-03-12 23:45:00,0.6596153846153847,37762.232,0.122
cell228,2025-03-13 00:00:00,0.3557692307692308,7923.0,0.065
cell228,2025-03-13 00:15:00,0.12884615384615383,5449.648,0.029
cell228,2025-03-13 00:30:00,0.35192307692307695,12895.952,0.07
cell228,2025-03-13 00:45:00,0.075,3486.392,0.021
cell228,2025-03-13 01:00:00,0.11923076923076924,5737.896,0.04
cell228,2025-03-13 01:15:00,0.032692307692307694,1519.976,0.002
cell228,2025-03-13 01:30:00,0.017307692307692305,1059.616,0.007
cell228,2025-03-13 01:45:00,0.007692307692307693,910.28,0.003
cell228,2025-03-13 02:00:00,0.017307692307692305,595.552,0.005
cell228,2025-03-13 02:15:00,0.06923076923076922,2492.64,0.019
cell228,2025-03-13 02:30:00,0.1846153846153846,7098.856,0.031
cell228,2025-03-13 02:45:00,0.03461538461538461,3566.376,0.01
cell228,2025-03-13 03:00:00,0.17307692307692307,12714.512,0.044
cell228,2025-03-13 03:15:00,0.0038461538461538464,105.232,0.004
cell228,2025-03-13 03:30:00,0.015384615384615385,599.56,0.007
cell228,2025-03-13 03:45:00,0.09038461538461538,3324.208,0.024
cell228,2025-03-13 04:00:00,0.125,4270.624,0.024
cell228,2025-03-13 04:15:00,0.20769230769230768,7462.264,0.057
cell228,2025-03-13 04:30:00,0.0019230769230769232,99.496,0.001
cell228,2025-03-13 04:45:00,0.025,1687.44,0.013
cell228,2025-03-13 05:00:00,0.028846153846153844,1331.544,0.006
cell228,2025-03-13 05:15:00,0.05384615384615384,2305.456,0.012
cell228,2025-03-13 05:30:00,0.10576923076923077,4541.288,0.022
cell228,2025-03-13 05:45:00,0.11538461538461538,4387.288,0.034
cell228,2025-03-13 06:00:00,0.05,2348.64,0.02
cell228,2025-03-13 06:15:00,0.20961538461538462,7849.84,0.042
cell228,2025-03-13 06:30:00,0.27115384615384613,13902.888,0.075
cell228,2025-03-13 06:45:00,0.4942307692307692,40389.312,0.117
cell228,2025-03-13 07:00:00,0.38461538461538464,18209.28,0.096
cell228,2025-03-13 07:15:00,1.0250000000000001,59122.616,0.13
cell228,2025-03-13 07:30:00,0.20384615384615384,6556.488,0.07
cell228,2025-03-13 07:45:00,0.3923076923076923,16266.256,0.081
cell228,2025-03-13 08:00:00,0.526923076923077,20156.336,0.125
cell228,2025-03-13 08:15:00,0.2846153846153846,9736.104,0.064
cell228,2025-03-13 08:30:00,0.5653846153846154,21901.584,0.132
cell228,2025-03-13 08:45:00,8.86923076923077,201600.632,0.511
cell228,2025-03-13 09:00:00,11.157692307692308,138535.256,0.355
cell228,2025-03-13 09:15:00,0.3557692307692308,11373.256,0.065
cell228,2025-03-13 09:30:00,0.5596153846153846,25086.488,0.106
cell228,2025-03-13 09:45:00,0.47115384615384615,12894.016,0.114
cell228,2025-03-13 10:00:00,0.6769230769230768,24432.176,0.166
cell228,2025-03-13 10:15:00,0.7653846153846154,33191.712,0.155
cell228,2025-03-13 10:30:00,1.2461538461538462,64840.944,0.314
cell228,2025-03-13 10:45:00,0.7230769230769231,26387.68,0.145
cell228,2025-03-13 11:00:00,0.3826923076923077,11311.008,0.102
cell228,2025-03-13 11:15:00,0.21730769230769229,10010.44,0.055
cell228,2025-03-13 11:30:00,0.7769230769230769,33792.168,0.158
cell228,2025-03-13 11:45:00,1.201923076923077,61557.296,0.123
cell228,2025-03-13 12:00:00,0.7519230769230769,20853.2,0.137
cell228,2025-03-13 12:15:00,0.5211538461538462,21690.776,0.134
cell228,2025-03-13 12:30:00,1.1634615384615383,63957.272,0.22
cell228,2025-03-13 12:45:00,0.49615384615384617,20907.936,0.124
cell228,2025-03-13 13:00:00,0.23653846153846156,11300.688,0.058
cell228,2025-03-13 13:15:00,0.17884615384615385,7553.64,0.043
cell228,2025-03-13 13:30:00,0.34230769230769226,16397.264,0.08
cell228,2025-03-13 13:45:00,0.6903846153846154,25810.288,0.155
cell228,2025-03-13 14:00:00,0.7423076923076923,68104.296,0.097
cell228,2025-03-13 14:15:00,0.7480769230769231,30352.76,0.16
cell228,2025-03-13 14:30:00,0.7519230769230769,30721.672,0.181
cell228,2025-03-13 14:45:00,0.2980769230769231,8427.0,0.069
cell228,2025-03-13 15:00:00,0.5499999999999999,22566.024,0.121
cell228,2025-03-13 15:15:00,0.5942307692307692,24932.376,0.132
cell228,2025-03-13 15:30:00,0.526923076923077,19702.84,0.112
cell228,2025-03-13 15:45:00,0.14615384615384616,4914.112,0.03
cell228,2025-03-13 16:00:00,0.3346153846153846,11923.04,0.083
cell228,2025-03-13 16:15:00,0.8846153846153847,46684.632,0.141
cell228,2025-03-13 16:30:00,0.34615384615384615,15284.664,0.077
cell228,2025-03-13 16:45:00,3.4615384615384617,158063.68,0.254
cell228,2025-03-13 17:00:00,0.25961538461538464,9934.456,0.057
cell228,2025-03-13 17:15:00,0.21923076923076923,6727.216,0.05
cell228,2025-03-13 17:30:00,0.8269230769230769,30514.264,0.189
cell228,2025-03-13 17:45:00,0.22500000000000003,7979.92,0.058
cell228,2025-03-13 18:00:00,0.8538461538461538,39392.904,0.058
cell228,2025-03-13 18:15:00,1.3192307692307694,54813.96,0.254
cell228,2025-03-13 18:30:00,1.7865384615384616,80620.904,0.34
cell228,2025-03-13 18:45:00,4.123076923076923,245861.08,0.273
cell228,2025-03-13 19:00:00,0.6634615384615383,34583.464,0.145
cell228,2025-03-13 19:15:00,0.49807692307692314,22096.544,0.093
cell228,2025-03-13 19:30:00,0.8692307692307691,35535.168,0.165
cell228,2025-03-13 19:45:00,0.1692307692307692,5921.4,0.038
cell228,2025-03-13 20:00:00,0.4884615384615385,14320.24,0.071
cell228,2025-03-13 20:15:00,0.11153846153846156,4695.288,0.028
cell228,2025-03-13 20:30:00,0.1980769230769231,9536.064,0.036
cell228,2025-03-13 20:45:00,0.21346153846153845,8690.144,0.037
cell228,2025-03-13 21:00:00,0.12307692307692308,2694.408,0.015
cell228,2025-03-13 21:15:00,0.2769230769230769,14005.696,0.049
cell228,2025-03-13 21:30:00,0.3576923076923077,15176.496,0.117
cell228,2025-03-13 21:45:00,1.176923076923077,65833.96,0.071
cell228,2025-03-13 22:00:00,1.723076923076923,48046.768,0.225
cell228,2025-03-13 22:15:00,1.5653846153846154,88833.912,0.319
cell228,2025-03-13 22:30:00,0.6788461538461539,31474.032,0.133
cell228,2025-03-13 22:45:00,0.9384615384615383,41242.76,0.161
cell228,2025-03-13 23:00:00,0.4730769230769231,19526.168,0.092
cell228,2025-03-13 23:15:00,2.421153846153846,94363.032,0.351
cell228,2025-03-13 23:30:00,1.9153846153846152,71162.576,0.262
cell228,2025-03-13 23:45:00,1.7673076923076922,95640.68,0.288
cell228,2025-03-14 00:00:00,1.4846153846153847,63483.288,0.275
cell228,2025-03-14 00:15:00,0.125,9238.136,0.041
cell228,2025-03-14 00:30:00,0.032692307692307694,1251.352,0.01
cell228,2025-03-14 00:45:00,0.3730769230769231,19142.816,0.012
cell228,2025-03-14 01:00:00,1.125,56208.848,0.217
cell228,2025-03-14 01:15:00,1.8596153846153847,83173.888,0.369
cell228,2025-03-14 01:30:00,0.21923076923076923,8198.584,0.072
cell228,2025-03-14 01:45:00,0.16538461538461538,8098.008,0.059
cell228,2025-03-14 02:00:00,0.12692307692307692,5523.528,0.035
cell228,2025-03-14 02:15:00,0.005769230769230769,99.856,0.003
cell228,2025-03-14 02:30:00,0.03653846153846154,1013.52,0.025
cell228,2025-03-14 02:45:00,0.06346153846153846,1463.456,0.027
cell228,2025-03-14 03:00:00,0.07884615384615384,2299.952,0.03
cell228,2025-03-14 03:15:00,0.005769230769230769,116.144,0.003
cell228,2025-03-14 03:30:00,0.0038461538461538464,55.392,0.002
cell228,2025-03-14 03:45:00,0.0019230769230769232,28.24,0.001
cell228,2025-03-14 04:00:00,0.02692307692307692,3696.2,0.007
cell228,2025-03-14 04:15:00,0.009615384615384616,104.664,0.002
cell228,2025-03-14 04:30:00,0.0019230769230769232,32.184,0.001
cell228,2025-03-14 04:45:00,0.04807692307692308,493.904,0.009
cell228,2025-03-14 05:00:00,0.0038461538461538464,87.752,0.002
cell228,2025-03-14 05:15:00,0.05384615384615384,7377.888,0.005
cell228,2025-03-14 05:30:00,0.032692307692307694,1918.496,0.01
cell228,2025-03-14 05:45:00,0.05,2470.88,0.016
cell228,2025-03-14 06:00:00,0.023076923076923075,908.856,0.007
cell228,2025-03-14 06:15:00,0.09807692307692308,2626.96,0.03
cell228,2025-03-14 06:30:00,0.1576923076923077,8004.792,0.032
cell228,2025-03-14 06:45:00,0.08076923076923077,3617.552,0.016
cell228,2025-03-14 07:00:00,0.1,3831.064,0.016
cell228,2025-03-14 07:15:00,0.06538461538461539,920.4,0.023
cell228,2025-03-14 07:30:00,0.1903846153846154,8637.88,0.061
cell228,2025-03-14 07:45:00,0.548076923076923,22341.984,0.114
cell228,2025-03-14 08:00:00,0.5961538461538461,22745.512,0.119
cell228,2025-03-14 08:15:00,0.4673076923076923,21297.344,0.099
cell228,2025-03-14 08:30:00,0.35192307692307695,12737.128,0.098
cell228,2025-03-14 08:45:00,0.6807692307692307,30383.784,0.137
cell228,2025-03-14 09:00:00,2.0500000000000003,77842.096,0.384
cell228,2025-03-14 09:15:00,0.6846153846153845,24388.488,0.163
cell228,2025-03-14 09:30:00,0.8173076923076924,27310.264,0.18
cell228,2025-03-14 09:45:00,0.8269230769230769,24814.72,0.142
cell228,2025-03-14 10:00:00,0.36538461538461536,16908.344,0.103
cell228,2025-03-14 10:15:00,1.0999999999999999,69152.264,0.179
cell228,2025-03-14 10:30:00,0.5576923076923077,19887.792,0.107
cell228,2025-03-14 10:45:00,0.25769230769230766,8098.304,0.043
cell228,2025-03-14 11:00:00,0.526923076923077,14422.064,0.065
cell228,2025-03-14 11:15:00,0.3,11586.064,0.054
cell228,2025-03-14 11:30:00,0.23269230769230767,10634.824,0.054
cell228,2025-03-14 11:45:00,1.0615384615384618,51663.12,0.179
cell228,2025-03-14 12:00:00,2.5730769230769233,351643.52,0.224
cell228,2025-03-14 12:15:00,0.8288461538461538,35629.736,0.208
cell228,2025-03-14 12:30:00,0.28846153846153844,12382.672,0.066
cell228,2025-03-14 12:45:00,0.7538461538461539,38666.128,0.154
cell228,2025-03-14 13:00:00,0.4942307692307692,14779.504,0.116
cell228,2025-03-14 13:15:00,1.6788461538461537,53362.32,0.227
cell228,2025-03-14 13:30:00,0.4692307692307692,12021.984,0.081
cell228,2025-03-14 13:45:00,0.47692307692307695,15646.312,0.108
cell228,2025-03-14 14:00:00,1.873076923076923,59292.632,0.319
cell228,2025-03-14 14:15:00,6.423076923076923,409228.752,0.354
cell228,2025-03-14 14:30:00,0.9865384615384616,25981.392,0.156
cell228,2025-03-14 14:45:00,0.5576923076923077,27094.024,0.102
cell228,2025-03-14 15:00:00,0.5961538461538461,23043.208,0.111
cell228,2025-03-14 15:15:00,7.7423076923076914,182800.512,0.289
cell228,2025-03-14 15:30:00,1.575,28339.952,0.084
cell228,2025-03-14 15:45:00,0.18076923076923077,4812.52,0.046
cell228,2025-03-14 16:00:00,0.5326923076923077,18778.992,0.12
